image_path,label
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (186).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (1860).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (1861).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (1862).jpg,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (1863).jpg,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (1864).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (1865).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (1866).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (1867).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (1868).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (1869).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (187).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (1870).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (1871).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (1872).jpg,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (1873).jpg,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (1874).jpg,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (1875).jpg,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (1876).jpg,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (1877).jpg,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (1878).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (1879).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (188).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (1880).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (1881).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (1882).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (1883).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (1884).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (1885).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (1886).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (1887).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (1888).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (1889).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (189).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (1890).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (1891).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (1892).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (1893).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (1894).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (1895).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (1896).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (1897).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (1898).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (1899).jpg,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (19).jpg,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (190).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (1900).jpg,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (1901).jpg,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (1902).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (1903).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (1904).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (1905).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (1906).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (1907).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (1908).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (191).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (192).jpg,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (193).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (194).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (195).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (196).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (197).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (198).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (199).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (2).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (20).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (200).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (201).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (202).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (203).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (204).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (205).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (206).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (207).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (208).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (209).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (21).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (210).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (211).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (212).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (213).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (214).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (215).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (216).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (217).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (218).jpg,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (219).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (22).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (220).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (221).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (222).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (223).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (224).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (225).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (226).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (227).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (228).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (229).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (23).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (230).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (231).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (232).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (233).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (234).jpg,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (235).jpg,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (236).jpg,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (237).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (238).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (239).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (24).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (240).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (241).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (242).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (243).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (244).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (245).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (246).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (247).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (248).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (249).jpg,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (25).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (250).jpg,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (251).jpg,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (252).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (253).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (254).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (255).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (256).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (257).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (258).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (259).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (26).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (260).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (261).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (262).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (263).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (264).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (265).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (266).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (267).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (268).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (269).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (27).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (270).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (271).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (272).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (273).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (274).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (275).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (276).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (277).jpg,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (278).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (279).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (28).jpg,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (280).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (281).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (282).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (283).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (284).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (285).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (286).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (287).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (288).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (289).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (29).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (290).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (291).jpg,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (292).jpg,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (293).jpg,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (294).jpg,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (295).jpg,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (296).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (297).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (298).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (299).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (3).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (30).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (300).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (301).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (302).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (303).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (304).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (305).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (306).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (307).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (308).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (309).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (31).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (310).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (311).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (312).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (313).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (314).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (315).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (316).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (317).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (318).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (319).jpg,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (32).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (320).jpg,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (321).jpg,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (322).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (323).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (324).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (325).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (326).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (327).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (328).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (329).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (33).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (330).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (331).JPG,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (332).jpg,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (333).jpg,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (334).jpg,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (335).jpg,corn_Northern_Leaf_Blight
D:\ĐA\Dataset\corn\Northern_Leaf_Blight\Northern_Leaf_Blight (336).jpg,corn_Northern_Leaf_Blight
